0,1,2,3,4,5,6,7,8,9
-2.866671749943798,3.5725899432521473,-8.340363541576236,-5.89620590120188,-7.518704222421539,3.034224424226975,1.5433201444790097,-8.497388295749058,2.6556712251257357,7.90714277954159
-1.1614088144650012,4.649065807210876,-7.4305136397094484,-7.278315421388933,-7.722311199683438,3.5143563004079654,1.5613547733754063,-10.644684043989525,3.245007782574363,8.09049552822878
-1.5619636576482112,3.619542543372748,-7.7193349798031266,-5.625017225150286,-7.3537022736461415,3.4424589538964536,1.6904169971001286,-10.197605022638443,3.6640068300145945,6.30824147620069
3.9613369342911926,8.74118569705458,-3.83123495849854,9.782661255723664,-2.105295929497716,5.433474927125648,-7.168945837246989,7.649385660879522,-8.782288932354284,-4.173284028915061
1.0032804510127065,0.8908283965608712,5.300854332339201,-5.353775627671821,-0.554908294111725,2.4892267144768923,4.044729328237019,9.80354887788213,0.6341814770705585,-3.7966211888945205
0.029976864397380676,-2.0581320695123155,3.6505681457745562,-6.843922894224872,-0.08324926883554565,3.6349432555501098,4.570171801378928,10.818529256900018,-0.025102301232234447,-2.6544490804124297
10.027841530486056,5.464271958787442,7.705225702152545,-3.2707624530625257,-6.548478301226259,3.150043523632892,-0.4723906122902802,-7.452513888982859,-9.235614774280346,-0.7516826857079759
5.066054317984485,8.200805652396575,-1.21605414707,9.203849487434471,-2.6613446853812746,5.9686457365574945,-8.603400490660277,7.9334914735207684,-9.605077022420948,-4.655502478335076
3.8449910350200813,9.892767725353485,-1.0484681458059624,11.064581774921116,-2.8371774656097393,5.017563774119568,-5.249546199363213,8.815035275074521,-10.050070793711312,-6.214112508277088
0.5416226297028683,4.620280103814556,-7.676011571670669,-6.7305280565926395,-5.4303749197782984,5.319003143413071,3.359235754236436,-10.092923076237891,3.009202938197719,8.323973168564125
9.153512772546387,5.415535761936752,8.343283789556695,-4.714865666707469,-7.6779622861430825,3.1017170240776455,-0.4161292216529605,-8.083723465145178,-8.046569384895339,-0.6898757152520709
-2.9321238694283496,7.013094217255188,-7.880374553577651,-7.971256306556728,-7.820934362154455,3.539679325405436,3.2212841833060994,-9.834792598810454,6.06773182079802,5.970151541872793
-2.7614212214590195,-1.503856422814676,4.843526801352358,-5.307638043825385,0.09966934842539855,5.210906790705829,5.598635411959906,8.189907456656549,1.9131685287313764,-1.380778455654558
4.721517074367532,6.802673534508278,0.17132607643390374,9.44235060560833,-3.357741130194216,8.205845736117642,-7.1696669093823875,9.23264844709451,-8.809314955751264,-6.33925607974969
5.627443347210779,10.389131766958897,-0.004238494052269393,10.783803742413818,-3.6982238233513067,6.9009618489421465,-6.9604891453774895,8.720783668568213,-8.217785425415055,-6.307453938263629
9.196809909914425,6.923336469506435,7.186281203938719,-3.955160627724535,-8.546382653712854,4.078627435675375,0.4517680463275303,-6.793199182802198,-8.456527391317511,-0.6463538580599846
3.718893256836198,7.507055007536157,-2.6174737766740632,8.812552916431867,-3.7795891837842768,7.141924631993014,-6.617890297189843,7.0095360267796964,-7.910069555948926,-4.550480660974542
-1.4318599409500496,0.05838401888108842,3.211656243108357,-4.186902138410582,-1.187181401542762,2.9558181615672927,3.6083650512376613,10.2528427562726,0.9376871321792306,-4.792888523387402
-0.7287412452238442,0.745783445103783,4.659862248364295,-5.449869679258344,-0.6487982822152139,3.941992603500741,6.517709448067631,10.527759053602356,1.4540931259258192,-4.392770963360609
4.135222556553325,8.160660740255931,-1.599668427668861,9.984961103090338,-2.689949325756389,5.35104058538627,-6.96898473200477,8.365859864842314,-8.42656051831455,-5.913958393208186
5.370715742329143,9.400192045370753,1.0725870019967838,8.682256070066465,-3.416118074409491,6.307025056470864,-6.80172621609467,7.593889980097482,-8.906759296342138,-4.559769298646564
4.751087680269175,9.22601414042274,0.7708113256304792,8.417835803611206,-3.25021773926488,4.972372130176651,-7.338374743362136,9.479994807809696,-7.72822832701528,-5.438025769024606
-1.0662074286356937,-0.35932583270072666,3.1631113197225837,-5.699810188923327,-0.3236984683288534,3.9229941506025447,6.607119008034992,9.303546699636167,2.3801722372626184,-2.9460811169003738
-1.013609865606153,5.0807052359733635,-7.633830442215227,-9.363433777043163,-8.516366179825626,3.837150750941202,2.4799021207619645,-8.902553062952995,5.350408058745239,6.797311739252775
9.181543208059084,5.030849628893671,8.657771381854356,-4.0390068895964415,-7.243876826946297,3.5604341014998813,-0.46122360106162963,-7.977203336626156,-6.396514107158884,0.48767658270801795
