0,1,2,3
-4.915139478864229,-10.737824148250834,4.192890835750228,23.94040508718217
-21.211229128801214,23.668971730957896,5.15866026372568,-8.719012331960354
-0.5965105453165371,1.7847612231856813,-6.509292231336858,6.809313848123603
-8.548463794632768,-13.638394696620763,0.6945600415698464,-15.325668936588528
-19.05982810656359,-7.711844906014677,-10.76990639496819,8.52908856442893
15.359435331707898,-11.629892225834098,10.01865882668504,25.891093926308127
18.623255117686327,4.174246428762481,-9.468742656167077,7.771298546604247
-8.33605295576071,4.6082573755319896,-4.609118978789461,9.185006404822122
3.3933890946191614,4.224098157582549,-6.327070567514676,-8.379812215060358
-3.456940085594206,-14.986745411741019,7.368113786161662,-1.526338485684386
1.3520774167901983,3.921774148350212,4.730837387070143,0.26767361842224435
0.765704632315857,4.173978274930185,16.454587920997582,13.637423324245198
-2.449869598816715,8.464168368789522,15.467375373373695,1.1288485707550464
-13.027791868115063,-9.142662493409027,1.2416611641899036,0.878886429914576
-11.433149899829365,-4.55923048883411,10.182681203434123,13.78994711954391
-5.294602435564489,2.4261351908658932,16.33132412583798,-1.863707344602199
-10.146918176089653,-3.7767184489061267,14.993257091890774,-16.764788206226555
-1.009962609192069,7.3257738894473325,-3.964912217530724,15.325883749789792
-9.12998810383889,-9.688876323829865,10.409473786674539,-3.716043504422169
-2.741071343968027,-3.4076655013486357,1.7213313558140968,12.269687054479906
-16.041525566015423,-6.177508247538107,24.444204475354358,16.50330029776737
-6.861042290933071,9.101846430662036,1.4836317297499684,-7.975004196760626
1.4939139300291622,-3.885463289162253,-11.931430765584329,20.936207837895545
-7.556000168792991,-10.157437626274124,-11.715651716538577,6.702997293710576
0.6961169069793192,1.1815116029343384,-0.32296770233210315,8.460641108735985
-5.033326531587418,-7.036770564752729,12.255455332786106,-4.35422369852952
-5.973198197795869,-10.840523436855328,15.373798150325143,9.283204382580363
-1.181451741711907,13.735404452631208,2.4230577028364055,15.929603862499803
-15.516733053727506,1.9989630787497656,-1.8203102651688523,4.626675274658855
6.846376912747127,-8.412723136214206,12.40424963334144,-9.024562179553255
-7.580783033474795,3.592054322373598,18.739312477095062,3.7548830012823844
-21.440744097356013,-1.32882306922001,13.48969391804511,-14.827038941271706
0.3449049834452458,12.88047476350751,-24.500917424771174,-1.7406262983392935
-10.226822378432448,-8.300182469441042,6.881021676988148,8.062238429609787
-32.75129747200724,-17.050466445003455,6.594904639742762,5.110789570360156
-17.285336342103214,2.590752541101832,-7.3756288348048695,5.904028153584945
-4.999250567555604,0.29270058662067955,-8.203757763300635,0.6946453427279371
-9.520616511688093,-14.281598727823987,14.291348220797431,3.1440065898825114
6.681302518795629,23.378025692931935,-0.8298675382032377,12.878748381029286
4.444712439732797,4.264419130159879,1.1284785634319472,1.1140373123435763
-9.696267207568397,1.2694265760005727,-8.2769111043289,9.17571286225246
-8.56890622878411,-11.177151002129271,-2.274892766236592,6.50968504935898
5.599242471792931,0.146121618030433,-7.660934745799125,-1.068367683528006
-1.416441989304059,-6.119873873701318,5.293802852534892,7.206287131333383
-6.733084289972217,-15.298623557730554,5.329155919314709,14.193668901919523
-20.49562188465257,-10.229878860714546,-6.314646098319628,-1.8583137997105101
-5.077912907359688,-2.0552431087675083,5.822946871807911,-12.192392369956556
-7.090730678062739,1.9837940243123988,-11.194564134421917,2.3503124146880054
18.528465003134393,-0.3971115461606618,-11.294126954911519,-2.422687317043943
-8.31170397547906,13.055345145114636,-5.7631499674258375,10.092123409179237
17.096345910837336,-6.985714396201304,-19.84319594656801,-1.0665059485879755
-11.558259314147886,-0.8754961649494799,3.2563621836850722,11.364815922195715
-0.965158586347183,-12.175670677944906,10.066652740907152,9.99799847273176
7.177790776050444,-6.318347878131206,-5.380362551254652,8.310781773991547
-4.059534710438379,1.3673882126135295,8.61041623769436,14.615114135807392
-4.454876531676217,5.166788669188487,13.926266140234679,-0.40873435130390323
5.620136404264044,-8.324845725970674,20.93428882174826,16.89285009847478
-0.40718202700646344,-2.738844999537501,-16.32434902208958,23.554939410813212
-9.700672162142927,4.7248219378751966,-4.663051855209279,8.464662211312902
6.841678029625584,9.743977874752675,-12.464184509337391,-6.707092676496838
-20.315207918030232,9.683658669553983,-1.9829725363329809,13.25039664262917
9.51698546568461,-20.488330746407577,-9.655220470643307,19.8666602611987
0.1702342630312903,10.484300785467658,4.981070872650253,-3.485847270826625
-9.684868060163176,-6.644517549988404,-2.955270740726089,-11.348321005328044
8.73258233725631,-2.5775022188786454,-0.17893004818272384,-10.238296564133234
-8.56769640157864,-12.5528801656325,-7.042675678171497,8.006129726058896
-11.321680969945792,19.0925042399032,12.384663299300302,-0.12861174199772885
3.44767947779118,9.319024647626627,-9.18004947730441,1.3008835470418614
-16.279323200152863,-9.594523414785588,-6.614008032194616,2.7878477076476855
3.065466422125283,13.493071749792584,-14.154803755578676,13.100225849201752
-12.434349462992799,23.769210261974408,12.270952470833372,11.418592534404263
-21.55055128415906,1.5756869272967187,15.323036593167853,10.335567552084385
10.111002527094652,-8.897803440246681,17.491958282722596,-3.2917010098709767
