0,1,2,3,4,5,6,7,8,9
-8.701168049147833,5.643039161578833,1.6824058756483566,-5.078225005314725,3.0063903739171236,15.695487136120098,-11.702732454232738,-2.0377744804300213,-15.940252921404237,-2.6023031300683446
-0.989627502931012,-0.8379700117731685,0.5466171551997754,2.943045298993132,17.17095314792546,12.759744161324177,-1.9175914498981128,1.7707988505887409,8.909265743523685,-5.716516263691217
-2.2029252133856083,2.8550693574347035,9.617028958636899,-14.937455451595074,21.160847319643388,5.694347047469203,-5.864640294548826,-0.8162151471024368,0.7201702034148116,-2.6529829133279437
-9.377965155144079,-5.744401118857107,8.780869301520507,-6.931382524882122,15.904188687058724,2.8706810284466204,-5.1450773847506595,-0.5696080786182764,-10.696967702649111,-6.343664301963838
6.413380066871147,-14.702238934443717,10.432436047414235,0.3577463160316867,14.670505840395114,-1.2385858058129475,5.826771219707511,9.99827385250936,5.987731992201319,-7.2081416668155995
-12.569529590337734,10.880568929956155,8.733650203618536,-10.41015826539404,14.090397566422958,14.85168156432028,-8.610232397854903,4.0399889941229326,8.26590545790458,2.593583852180327
14.127994077747678,-2.247451525023008,2.7388914902632795,8.03999465904181,13.528096111685315,6.873520808155041,-1.6403199881516484,0.9867926967635292,4.333309518709153,9.925883890596058
-11.277852394537907,16.951234142467698,4.884934823205518,-9.79537261038391,0.051969430897800706,7.032344413159873,-9.37992959387158,-6.816731981920773,-13.917042783896601,-14.840837478087014
-11.050057087387179,5.733541882388867,5.64616890407789,-5.995878110111018,5.035122113402372,2.2931579081662106,-11.204511036781943,0.5097214253279942,-13.595533921844034,3.295115957429699
-0.3089527855617096,-7.835528282762624,5.42983617032327,6.063462935044449,9.497807479431497,10.143917237699117,9.549988299235652,0.21881358437517484,3.4306630069198407,-0.2953670500470045
2.096528069943401,-3.4735030799070015,13.40429004011525,1.9916156580175688,9.084662449722453,2.7149188733717016,-0.3716822725388518,1.9652283943080509,12.311791573602243,2.717023876153221
11.090979785663306,-11.637964025690486,0.519621453621643,5.771302994690252,8.72326525061083,2.9151364608653996,-7.490726429169804,2.858489581373118,10.601188557028461,13.494972913059481
5.484799217343373,-11.14178212771861,-1.731095344126742,17.857930235774386,20.38020855429214,7.533207132695222,2.173376622764211,-2.9454522973929134,3.800174401136296,2.1377568140288106
